interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_flow;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapDensity;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;3600.00;wizard_example;0;2.21;1;76;76.80;-320047931#9;0;0;2.21;77;1.16;2.81;3.35;257.56;9.09;0.41;107.88;2.64;4.00
0.00;3600.00;wizard_example;0;;0;0;;-320047935#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;0;0.03;0;1;1.00;-320047935#1;0;0;0.03;1;0.01;0.03;10.78;10.78;9.84;0.71;1.67;9.76;0.00
0.00;3600.00;wizard_example;0;3.41;1;112;112.95;-320047937;0;0;3.41;113;1.73;3.66;12.36;1395.87;8.98;0.65;455.86;11.54;159.00
0.00;3600.00;wizard_example;0;0.39;1;15;15.98;-320047939;0;0;0.39;16;0.19;0.40;20.19;322.62;11.29;0.81;56.57;19.39;0.00
0.00;3600.00;wizard_example;0;;0;0;;-320047942#0;0;0;;0;;;;0.00;;;;;
0.00;3600.00;wizard_example;1;0.11;1;3;3.95;-320047942#1;0;0;0.11;3;0.06;0.12;10.48;41.38;9.59;0.69;9.77;9.53;0.00
0.00;3600.00;wizard_example;0;0.08;1;2;2.96;-320047948#0;0;0;0.08;3;0.04;0.08;12.24;36.22;10.53;0.76;7.36;11.52;0.00
0.00;3600.00;wizard_example;0;0.22;4;1;4.19;-320047948#1;0;0;0.22;5;0.12;0.26;5.46;23.63;5.54;0.40;12.57;4.70;0.00
0.00;3600.00;wizard_example;1;0.14;2;1;2.50;-320047948#2;0;0;0.14;2;0.07;0.17;4.84;12.06;5.22;0.38;6.43;4.03;0.00
0.00;3600.00;wizard_example;0;0.07;2;0;1.84;-320047948#3;0;0;0.07;2;0.04;0.08;9.53;17.64;7.21;0.52;8.24;8.75;0.00
0.00;3600.00;wizard_example;0;0.20;1;4;4.76;-320047948#4;0;0;0.20;5;0.10;0.26;4.05;19.46;6.46;0.46;8.27;3.27;0.00
0.00;3600.00;wizard_example;0;0.09;0;2;2.00;-320047948#5;0;0;0.09;2;0.05;0.13;2.93;5.86;6.10;0.44;1.98;2.16;0.00
0.00;3600.00;wizard_example;0;4.73;1;65;65.79;-320047951#1;0;0;4.73;66;2.44;5.34;7.26;477.64;4.11;0.30;320.36;6.44;201.00
0.00;3600.00;wizard_example;0;1.28;2;31;32.71;-320047951#3;0;0;1.28;33;0.65;1.46;5.55;181.72;7.14;0.51;89.29;4.88;23.00
0.00;3600.00;wizard_example;0;0.12;3;2;4.92;-320047951#4;0;0;0.12;5;0.06;0.13;16.83;82.79;11.20;0.81;13.92;16.44;0.00
0.00;3600.00;wizard_example;0;0.02;1;0;0.99;-320047951#5;0;0;0.02;1;0.01;0.02;62.14;61.70;11.63;0.84;6.27;61.58;0.00
0.00;3600.00;wizard_example;0;0.37;0;16;16.00;-320047951#7;0;0;0.37;16;0.18;0.42;2.91;46.54;12.27;0.88;4.44;2.52;0.00
0.00;3600.00;wizard_example;0;0.09;3;0;2.82;-320047951#8;0;0;0.09;3;0.04;0.09;9.55;26.99;9.23;0.66;9.93;9.21;0.00
0.00;3600.00;wizard_example;0;1.99;4;33;33.76;-320047952#0;0;0;1.99;37;1.01;3.36;2.16;76.12;5.22;0.38;36.23;1.34;1.00
0.00;3600.00;wizard_example;0;0.55;2;20;21.95;-320047952#2;0;0;0.55;22;0.28;0.58;20.25;444.51;10.79;0.78;81.80;19.36;11.00
0.00;3600.00;wizard_example;0;0.23;7;3;9.09;-320047952#3;0;0;0.23;10;0.12;0.26;4.00;36.76;11.03;0.79;7.47;3.63;0.00
0.00;3600.00;wizard_example;1;0.71;0;15;15.00;-321304369#0;0;0;0.71;14;0.33;1.10;1.93;28.30;6.29;0.45;10.80;1.21;0.00
0.00;3600.00;wizard_example;0;0.32;0;12;12.00;-321304369#1;0;0;0.32;12;0.16;0.65;0.93;11.20;10.47;0.75;2.20;0.46;0.00
0.00;3600.00;wizard_example;0;84.97;2;72;70.63;-321304370#1;0;0;84.97;74;42.30;85.60;179.12;12658.74;0.26;0.01;12501.98;177.91;11547.00
0.00;3600.00;wizard_example;0;74.21;1;58;58.76;-321304370#2;0;0;74.21;59;37.14;74.77;98.54;5795.09;0.27;0.01;5724.01;97.88;5473.00
