tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3242.00;-1051068192#0_0;21.02;9.96;2855.00;0.42;-1055299301_0;5.10;11.68;tripinfo_veh58801 routing_veh58801;387.00;veh58801;1;4535.81;0.84;0.00;151.03;veh_passenger;;2;121.00
3243.00;355212044#1_0;54.62;11.71;1875.00;0.52;-279806903#0_0;5.10;0.00;tripinfo_veh38612 routing_veh38612;1368.00;veh38612;1;9453.12;0.93;0.00;732.52;veh_passenger;;17;472.00
3243.00;1392511135_0;105.31;12.84;2019.00;0.68;-1055295401_0;5.10;13.99;tripinfo_veh41575 routing_veh41575;1224.00;veh41575;1;18292.15;1.01;0.00;411.98;veh_passenger;;6;231.00
3243.00;1042245468_0;193.46;12.42;2816.00;0.60;-1218993721#0_0;5.10;0.00;tripinfo_veh57994 routing_veh57994;427.00;veh57994;1;3740.54;0.96;0.00;214.49;veh_passenger;;4;86.00
3244.00;1043813737#0_0;60.87;13.25;862.00;0.06;229908892#6_0;5.10;0.00;tripinfo_veh17755 routing_veh17755;2382.00;veh17755;1;15489.11;1.02;0.00;1793.11;veh_passenger;;33;1359.00
3244.00;-1043850963#0_0;120.76;12.98;895.00;0.48;1043565888#1_0;5.10;0.00;tripinfo_veh18426 routing_veh18426;2349.00;veh18426;1;11863.93;0.97;0.00;1879.44;veh_passenger;;13;1646.00
3244.00;234273810#1_0;120.64;13.80;2053.00;0.21;1367271671#0_0;5.10;14.97;tripinfo_veh42285 routing_veh42285;1191.00;veh42285;1;5122.02;1.08;0.00;885.29;veh_passenger;;5;785.00
3244.00;1055299299_0;54.16;11.59;2403.00;0.10;158367054#1_1;5.10;0.00;tripinfo_veh49497 routing_veh49497;841.00;veh49497;1;12181.66;0.84;0.00;162.56;veh_passenger;;5;70.00
3244.00;1084012954#1_0;22.52;16.90;3033.00;0.93;-968530359#0_0;5.10;0.00;tripinfo_veh62457 routing_veh62457;211.00;veh62457;1;1201.32;1.22;0.00;156.34;veh_passenger;;3;43.00
3245.00;1042925589#0_0;387.16;13.86;420.00;0.32;-1217255692_0;5.10;14.03;tripinfo_veh8645 routing_veh8645;2825.00;veh8645;1;23562.62;1.01;0.00;1802.12;veh_passenger;;34;953.00
3245.00;1388941872#1_0;165.29;14.27;1132.00;0.58;232973371_0;5.10;0.00;tripinfo_veh23306 routing_veh23306;2113.00;veh23306;1;11565.39;1.11;0.00;1534.23;veh_passenger;;26;1146.00
3245.00;-1392271176#0_0;888.98;10.58;1930.00;0.33;-1383759244#2_0;5.10;11.26;tripinfo_veh39749 routing_veh39749;1315.00;veh39749;1;17939.44;0.81;0.00;267.67;veh_passenger;;3;171.00
3245.00;858852306#2_0;64.81;12.98;3024.00;0.33;-1054401197#1_0;5.10;16.05;tripinfo_veh62284 routing_veh62284;221.00;veh62284;1;2676.52;1.16;0.00;87.12;veh_passenger;;2;28.00
3246.00;-1446852996_0;44.71;12.10;200.00;0.86;-1095921944_0;5.10;12.99;tripinfo_veh4102 routing_veh4102;3046.00;veh4102;1;10585.65;0.94;0.00;2549.89;veh_passenger;;21;2352.00
3246.00;221852951#3_0;891.96;30.05;548.00;1.56;1055098881#0_0;5.10;0.00;tripinfo_veh11256 routing_veh11256;2698.00;veh11256;1;23393.61;1.12;0.00;1924.06;veh_passenger;;42;1128.00
3246.00;902926787#0_0;0.20;4.87;1890.00;1.83;1042925574_0;5.10;0.00;tripinfo_veh38894 routing_veh38894;1356.00;veh38894;1;19942.74;0.90;0.00;318.66;veh_passenger;;3;87.00
3246.00;-1303486395#1_0;28.61;11.30;2094.00;0.19;-1071865196_0;5.10;13.41;tripinfo_veh43130 routing_veh43130;1152.00;veh43130;1;15796.25;0.97;0.00;229.70;veh_passenger;;4;34.00
3246.00;-1383686366#0_0;277.74;12.88;2889.00;0.15;-1041999206_0;5.10;13.52;tripinfo_veh59507 routing_veh59507;357.00;veh59507;1;5479.09;0.97;0.00;67.20;veh_passenger;;0;0.00
3246.00;803660096_0;125.06;11.56;3121.00;0.14;-1047710057_0;5.10;11.94;tripinfo_veh64286 routing_veh64286;125.00;veh64286;1;1345.29;0.86;0.00;16.85;veh_passenger;;0;0.00
3247.00;1216883596_0;532.95;10.44;1211.00;0.40;-1387271188_0;5.10;0.00;tripinfo_veh24937 routing_veh24937;2036.00;veh24937;1;11650.42;0.84;0.00;1223.05;veh_passenger;;18;916.00
3247.00;-1044700288_0;199.16;12.71;1858.00;0.37;-1046119813#0_0;5.10;0.00;tripinfo_veh38265 routing_veh38265;1389.00;veh38265;1;12966.28;0.99;0.00;770.11;veh_passenger;;11;535.00
3247.00;1071860470_0;41.00;10.74;2409.00;0.51;-355212040#3_0;5.10;11.58;tripinfo_veh49612 routing_veh49612;838.00;veh49612;1;3304.10;0.83;0.00;623.09;veh_passenger;;16;449.00
3247.00;199043533#8_0;75.05;6.13;2798.00;0.46;1218993913_0;5.10;13.94;tripinfo_veh57626 routing_veh57626;449.00;veh57626;1;1104.13;1.00;0.00;370.81;veh_passenger;;3;313.00
3247.00;1216993019_0;24.75;11.58;3200.00;2.88;27211094#6_0;5.10;0.00;tripinfo_veh65857 routing_veh65857;47.00;veh65857;1;567.99;1.13;0.00;17.88;veh_passenger;;0;0.00
3248.00;849845961#2_0;39.99;13.44;2314.00;25.08;44770393#26_1;5.10;0.00;tripinfo_veh47149 routing_veh47149;934.00;veh47149;1;12689.51;1.03;0.00;292.12;veh_passenger;;3;161.00
3248.00;1377972751_0;156.99;13.97;2433.00;5.39;690546151#3_0;5.10;0.00;tripinfo_veh50006 routing_veh50006;815.00;veh50006;1;18652.15;1.02;0.00;54.29;veh_passenger;;0;0.00
3248.00;-1387489532_0;50.83;11.62;3055.00;0.36;325440943#1_0;5.10;0.00;tripinfo_veh62922 routing_veh62922;193.00;veh62922;1;1987.38;0.85;0.00;75.14;veh_passenger;;2;33.00
3249.00;-218857109#11_0;33.24;23.42;1415.00;0.65;-1219040549_0;5.10;11.84;tripinfo_veh29134 routing_veh29134;1834.00;veh29134;1;14026.39;0.85;0.00;1102.99;veh_passenger;;13;796.00
3249.00;1381930629#6_0;189.29;16.26;1875.00;0.62;355210818#3_0;5.10;0.00;tripinfo_veh38610 routing_veh38610;1374.00;veh38610;1;7355.45;1.18;0.00;1011.33;veh_passenger;;13;781.00
3249.00;-1371599070#0_0;231.37;15.23;2939.00;0.77;221619650#0_0;5.10;0.00;tripinfo_veh60524 routing_veh60524;310.00;veh60524;1;5705.57;1.10;0.00;59.33;veh_passenger;;2;6.00
3250.00;1043813724_0;45.15;12.58;2868.00;0.99;-1224693211_0;5.10;0.00;tripinfo_veh59057 routing_veh59057;382.00;veh59057;1;4548.56;1.00;0.00;86.78;veh_passenger;;2;12.00
3251.00;1389256525_0;134.74;12.14;1304.00;0.67;1085504230#0_0;5.10;13.25;tripinfo_veh26847 routing_veh26847;1947.00;veh26847;1;3643.49;0.95;0.00;1693.34;veh_passenger;;9;1601.00
3251.00;-170212181#9_0;146.73;24.76;2319.00;2.07;-1042171889#4_0;5.10;0.00;tripinfo_veh47726 routing_veh47726;932.00;veh47726;1;9257.58;1.13;0.00;520.03;veh_passenger;;11;265.00
3251.00;-1053900912#0_0;29.34;0.00;383.00;0.26;-1216004326_0;5.10;14.74;tripinfo_veh7884 routing_veh7884;2868.00;veh7884;1;12555.27;1.06;0.00;2291.30;veh_passenger;teleport;28;1946.00
3252.00;1392331781_0;115.73;13.45;1117.00;4.99;355214597#0_0;5.10;0.00;tripinfo_veh22906 routing_veh22906;2135.00;veh22906;1;6141.16;0.97;0.00;1782.98;veh_passenger;;30;1386.00
3252.00;1052654326_0;514.79;15.12;1775.00;0.00;-1054498518_0;5.10;15.29;tripinfo_veh36563 routing_veh36563;1477.00;veh36563;1;21530.99;1.10;0.00;650.07;veh_passenger;;12;125.00
3251.00;-1118004223#1_0;104.44;0.00;2267.00;0.61;-1152642991#3_0;5.10;0.00;tripinfo_veh46685 routing_veh46685;984.00;veh46685;1;1251.01;1.14;0.00;807.79;veh_passenger;teleport;6;743.00
3253.00;-1370252432#2_0;73.58;24.74;61.00;1.77;1046482204#3_0;5.10;0.00;tripinfo_veh1220 routing_veh1220;3192.00;veh1220;1;40071.52;0.89;0.00;1511.34;veh_passenger;;31;760.00
3253.00;1392297213_0;1.80;11.66;2568.00;21.69;1088104634_0;0.20;0.00;tripinfo_veh52451 routing_veh52451;685.00;veh52451;1;6321.80;0.85;0.00;242.57;veh_passenger;;4;98.00
3255.00;158407440#3_1;153.50;24.51;1506.00;0.28;1390653038_0;5.10;12.75;tripinfo_veh31016 routing_veh31016;1749.00;veh31016;1;2717.57;0.92;0.00;1629.30;veh_passenger;;25;982.00
3256.00;988202994#0_0;474.99;15.50;182.00;0.00;-988530852_0;5.10;16.09;tripinfo_veh3749 routing_veh3749;3074.00;veh3749;1;30458.76;1.16;0.00;2097.26;veh_passenger;;28;1644.00
3256.00;-239544799#1_0;60.83;11.43;771.00;0.08;-1051238801_0;5.10;0.00;tripinfo_veh15880 routing_veh15880;2485.00;veh15880;1;18656.25;0.83;0.00;1572.89;veh_passenger;;52;792.00
3257.00;1218977912_0;119.44;14.36;1714.00;0.84;-1218448834#1_0;5.10;15.38;tripinfo_veh35289 routing_veh35289;1543.00;veh35289;1;8911.44;1.11;0.00;1024.89;veh_passenger;;18;768.00
3257.00;-1057796825#0_0;9.44;8.20;2670.00;0.96;-1047458857_0;5.10;12.50;tripinfo_veh54979 routing_veh54979;587.00;veh54979;1;5875.31;0.90;0.00;237.44;veh_passenger;;5;81.00
3258.00;902920463#12_1;327.03;7.25;18.00;0.67;-1369859097#1_0;3.15;0.00;tripinfo_veh357 routing_veh357;3240.00;veh357;1;17510.19;0.95;0.00;2384.46;veh_passenger;;36;1792.00
3258.00;442582332#7_0;29.53;10.56;776.00;0.32;1389986732#1_0;5.10;0.00;tripinfo_veh15978 routing_veh15978;2482.00;veh15978;1;32981.42;0.87;0.00;937.08;veh_passenger;;17;531.00
3258.00;-1042896337#1_0;373.48;12.93;2065.00;0.08;-1084651012_0;5.10;13.96;tripinfo_veh42535 routing_veh42535;1193.00;veh42535;1;14234.69;1.01;0.00;489.00;veh_passenger;;13;223.00
3258.00;1054187908#1_0;0.20;9.92;2572.00;0.01;1061113473_0;5.10;14.60;tripinfo_veh52980 routing_veh52980;686.00;veh52980;1;4340.87;1.05;0.00;408.08;veh_passenger;;2;342.00
3259.00;-155831668#9_0;92.91;7.28;1474.00;0.08;427959495#4_0;5.10;0.00;tripinfo_veh30361 routing_veh30361;1785.00;veh30361;1;3971.90;0.97;0.00;1412.06;veh_passenger;;5;1315.00
3259.00;236722043#5_0;920.79;26.15;1588.00;0.58;-1390396720#0_0;5.10;0.00;tripinfo_veh32699 routing_veh32699;1671.00;veh32699;1;25572.41;0.97;0.00;555.28;veh_passenger;;9;313.00
3259.00;1384583550_0;250.41;15.72;2888.00;0.65;1218977947_0;5.10;16.14;tripinfo_veh59476 routing_veh59476;371.00;veh59476;1;2947.13;1.16;0.00;208.70;veh_passenger;;3;150.00
3260.00;-684334484#8_0;14.64;7.74;1136.00;0.60;322244195#2_0;5.10;0.00;tripinfo_veh23388 routing_veh23388;2124.00;veh23388;1;13184.09;1.01;0.00;1425.65;veh_passenger;;29;982.00
3261.00;1217255416_0;33.76;12.07;36.00;0.95;-83229105#10_0;5.10;0.00;tripinfo_veh722 routing_veh722;3225.00;veh722;1;38256.14;0.87;0.00;1289.21;veh_passenger;;23;639.00
3261.00;1054354513_0;47.94;13.95;898.00;0.18;1053935169#4_0;5.10;0.00;tripinfo_veh18494 routing_veh18494;2363.00;veh18494;1;22114.60;1.01;0.00;1422.26;veh_passenger;;35;723.00
3261.00;-1044509108#2_0;32.97;11.98;2501.00;0.57;-1050973584#1_0;5.10;0.00;tripinfo_veh51506 routing_veh51506;760.00;veh51506;1;11930.03;0.95;0.00;253.63;veh_passenger;;5;157.00
3262.00;1050832076_0;334.86;10.64;986.00;0.02;-1046397070#1_0;5.10;0.00;tripinfo_veh20310 routing_veh20310;2276.00;veh20310;1;13082.91;0.83;0.00;1472.66;veh_passenger;;20;1113.00
3262.00;-26326753#8_0;85.29;16.90;2822.00;0.77;1368610221_0;5.10;0.00;tripinfo_veh58114 routing_veh58114;440.00;veh58114;1;3430.47;0.79;0.00;209.06;veh_passenger;;3;139.00
3263.00;1055069116_0;89.96;15.51;493.00;0.93;-321397529#3_0;5.10;0.00;tripinfo_veh10136 routing_veh10136;2770.00;veh10136;1;15687.61;1.15;0.00;2178.21;veh_passenger;;33;1403.00
3263.00;1368683115#1_0;56.28;11.72;670.00;0.84;-1219074953_0;5.10;12.30;tripinfo_veh13784 routing_veh13784;2593.00;veh13784;1;13188.55;0.89;0.00;1927.46;veh_passenger;;19;1680.00
3263.00;1055069106#1_0;286.88;16.02;1700.00;0.53;-355212063#1_0;4.07;16.32;tripinfo_veh35007 routing_veh35007;1563.00;veh35007;1;15800.23;1.17;0.00;751.08;veh_passenger;;10;382.00
3263.00;722415481#7_0;269.81;6.84;2078.00;0.55;-1055120466_0;5.10;12.97;tripinfo_veh42793 routing_veh42793;1185.00;veh42793;1;6661.32;0.93;0.00;886.83;veh_passenger;;11;771.00
3263.00;569598153#2_0;16.14;11.90;2391.00;0.62;-1042966484#1_0;5.10;13.01;tripinfo_veh49239 routing_veh49239;872.00;veh49239;1;10064.18;0.94;0.00;239.59;veh_passenger;;4;39.00
3263.00;1045265890#2_0;31.54;13.68;2669.00;0.40;984792728#1_0;5.10;0.00;tripinfo_veh54970 routing_veh54970;594.00;veh54970;1;7876.71;0.99;0.00;218.24;veh_passenger;;3;117.00
3264.00;-44770274#0_1;630.62;28.09;390.00;0.17;-1215345235_0;5.10;14.32;tripinfo_veh8030 routing_veh8030;2874.00;veh8030;1;20426.65;1.03;0.00;2039.39;veh_passenger;;28;1283.00
3264.00;1383922330_0;161.13;13.70;569.00;2.56;-988530917#1_0;5.10;0.00;tripinfo_veh11668 routing_veh11668;2695.00;veh11668;1;16427.11;0.99;0.00;2036.33;veh_passenger;;25;1605.00
3265.00;158355515#2_0;0.39;23.92;1306.00;0.15;-1383748638#1_0;5.10;15.19;tripinfo_veh26899 routing_veh26899;1959.00;veh26899;1;14113.73;1.09;0.00;1142.37;veh_passenger;;8;905.00
3265.00;1050973601_0;78.56;14.21;1855.00;0.82;221045309_0;5.10;14.81;tripinfo_veh38194 routing_veh38194;1410.00;veh38194;1;25482.98;1.07;0.00;328.21;veh_passenger;;2;48.00
3265.00;988530890_0;65.84;11.83;2009.00;0.29;-1054354518_0;5.10;12.17;tripinfo_veh41377 routing_veh41377;1256.00;veh41377;1;12978.08;0.88;0.00;373.87;veh_passenger;;5;164.00
3265.00;131937286#12_0;23.66;9.21;3080.00;2.54;-27211046#3_0;5.10;0.00;tripinfo_veh63392 routing_veh63392;185.00;veh63392;1;1581.92;1.04;0.00;73.68;veh_passenger;;1;16.00
3266.00;-655791596_0;672.64;11.39;1065.00;0.76;1258109957#1_0;5.10;0.00;tripinfo_veh21922 routing_veh21922;2201.00;veh21922;1;19435.15;0.90;0.00;1104.46;veh_passenger;;18;808.00
3266.00;-924065513#1_0;23.99;9.46;2879.00;0.15;131993110#0_0;5.10;0.00;tripinfo_veh59301 routing_veh59301;387.00;veh59301;1;3537.16;1.04;0.00;203.78;veh_passenger;;2;112.00
3266.00;-1218447424_0;17.94;11.28;3059.00;0.48;-1053923489_0;5.10;12.75;tripinfo_veh63002 routing_veh63002;207.00;veh63002;1;3277.42;0.92;0.00;25.80;veh_passenger;;0;0.00
3267.00;1043565890#1_0;35.50;12.28;357.00;0.62;1369859096#1_0;5.10;0.00;tripinfo_veh7341 routing_veh7341;2910.00;veh7341;1;11850.23;0.93;0.00;2391.39;veh_passenger;;26;1945.00
3267.00;-988530916#1_0;62.89;12.58;662.00;0.80;-1217254986_0;5.10;13.38;tripinfo_veh13620 routing_veh13620;2605.00;veh13620;1;16891.28;0.96;0.00;1750.49;veh_passenger;;32;1103.00
3267.00;-1042584440_0;126.87;12.11;860.00;0.63;-988530857_0;5.10;13.06;tripinfo_veh17702 routing_veh17702;2407.00;veh17702;1;12222.02;0.94;0.00;1861.09;veh_passenger;;16;1703.00
3268.00;-132363064#1_0;93.02;19.42;831.00;0.95;-1388965946_0;5.10;2.66;tripinfo_veh17098 routing_veh17098;2437.00;veh17098;1;6706.72;0.96;0.00;2120.95;veh_passenger;;13;1865.00
3268.00;1383716092_0;60.24;11.61;3029.00;0.57;-1383716099_0;5.10;12.33;tripinfo_veh62382 routing_veh62382;239.00;veh62382;1;2469.32;0.89;0.00;53.94;veh_passenger;;1;26.00
3269.00;1421732309_0;16.22;9.65;682.00;0.02;-898458118#1_0;5.10;0.00;tripinfo_veh14048 routing_veh14048;2587.00;veh14048;1;2487.42;0.87;0.00;2421.25;veh_passenger;;18;2306.00
3269.00;260127622#2_0;201.93;5.39;1412.00;0.80;-320044854#1_0;5.10;0.00;tripinfo_veh29069 routing_veh29069;1857.00;veh29069;1;8220.59;0.88;0.00;1275.09;veh_passenger;;12;1081.00
3269.00;1220467999_0;37.63;12.92;2762.00;0.34;1217255735_0;5.10;13.42;tripinfo_veh56887 routing_veh56887;507.00;veh56887;1;7832.43;0.97;0.00;52.02;veh_passenger;;1;5.00
3269.00;1385716761_0;169.69;11.04;3139.00;0.62;-1376403363#1_0;5.10;0.00;tripinfo_veh64647 routing_veh64647;130.00;veh64647;1;1698.17;0.88;0.00;15.80;veh_passenger;;0;0.00
3270.00;229908906#1_0;33.74;13.30;191.00;0.41;548931358#0_0;5.10;0.00;tripinfo_veh3926 routing_veh3926;3079.00;veh3926;1;7045.22;1.00;0.00;2749.76;veh_passenger;;33;2393.00
3270.00;1380681287_0;539.35;12.94;654.00;0.42;-1392302116_0;5.10;13.97;tripinfo_veh13463 routing_veh13463;2616.00;veh13463;1;13712.98;1.01;0.00;2027.81;veh_passenger;;24;1455.00
3271.00;1383686380_0;135.21;12.51;2199.00;0.04;-1052655888_0;5.10;13.43;tripinfo_veh45296 routing_veh45296;1072.00;veh45296;1;13263.22;0.97;0.00;181.82;veh_passenger;;3;20.00
3271.00;1084004611#1_0;173.71;12.93;2805.00;0.76;27191041#2_1;5.10;0.00;tripinfo_veh57764 routing_veh57764;466.00;veh57764;1;3739.29;0.94;0.00;284.17;veh_passenger;;2;223.00
3272.00;1389800141#1_0;235.55;14.07;2200.00;0.31;1055092036#1_0;5.10;0.00;tripinfo_veh45311 routing_veh45311;1072.00;veh45311;1;18743.51;1.07;0.00;334.60;veh_passenger;;4;217.00
3272.00;-1217028153_0;538.96;13.23;2391.00;0.82;1089022996#0_0;5.10;27.09;tripinfo_veh49235 routing_veh49235;881.00;veh49235;1;7929.76;0.97;0.00;529.07;veh_passenger;;6;369.00
3272.00;922333618#0_0;28.37;10.85;3007.00;0.32;-1050950562_0;5.10;12.04;tripinfo_veh61934 routing_veh61934;265.00;veh61934;1;1800.92;0.87;0.00;137.47;veh_passenger;;3;98.00
3273.00;1377375590_0;300.32;12.36;1711.00;0.42;-988505733_0;5.10;13.45;tripinfo_veh35236 routing_veh35236;1562.00;veh35236;1;15133.47;0.97;0.00;835.62;veh_passenger;;10;657.00
3273.00;1044306287#1_0;111.66;13.55;1750.00;0.29;-1049877259#2_0;5.10;12.82;tripinfo_veh36042 routing_veh36042;1523.00;veh36042;1;19732.40;1.02;0.00;796.39;veh_passenger;;19;326.00
3273.00;1044700278#1_0;23.92;14.67;2138.00;0.65;380332377_0;5.10;14.87;tripinfo_veh44027 routing_veh44027;1135.00;veh44027;1;14222.26;1.07;0.00;444.30;veh_passenger;;6;274.00
3273.00;-354997519#0_0;140.02;10.54;2911.00;0.11;902523987#9_0;5.10;0.00;tripinfo_veh59961 routing_veh59961;362.00;veh59961;1;2330.25;0.81;0.00;178.63;veh_passenger;;4;129.00
3274.00;667781657#4_0;94.26;8.31;924.00;0.02;-319423453#23_0;5.10;0.00;tripinfo_veh19033 routing_veh19033;2350.00;veh19033;1;4933.92;0.92;0.00;2117.79;veh_passenger;;39;1676.00
3274.00;-1049706459#0_0;226.42;4.25;2139.00;0.48;170212181#34_0;5.10;0.00;tripinfo_veh44051 routing_veh44051;1135.00;veh44051;1;8834.38;1.06;0.00;755.90;veh_passenger;;10;477.00
3275.00;-1368291809#0_0;17.95;2.29;124.00;0.69;158354653#18_1;5.10;0.00;tripinfo_veh2540 routing_veh2540;3151.00;veh2540;1;19594.81;0.98;0.00;2248.22;veh_passenger;;32;1820.00
3275.00;354298478#1_0;22.80;2.83;1034.00;0.69;-898458110_0;5.10;13.53;tripinfo_veh21285 routing_veh21285;2241.00;veh21285;1;3365.71;1.20;0.00;2075.49;veh_passenger;;21;1834.00
3275.00;1044560550#0_0;168.08;14.69;1134.00;0.97;-1071869448_0;5.10;15.15;tripinfo_veh23339 routing_veh23339;2141.00;veh23339;1;6091.31;1.09;0.00;1871.91;veh_passenger;;31;1521.00
3275.00;-682514747#0_0;279.68;30.18;1946.00;0.99;-1388731583_0;5.10;15.67;tripinfo_veh40065 routing_veh40065;1329.00;veh40065;1;14607.22;1.13;0.00;747.85;veh_passenger;;6;502.00
3275.00;-158355515#4_0;24.36;10.82;2375.00;0.88;-83229105#10_0;5.10;0.00;tripinfo_veh48904 routing_veh48904;900.00;veh48904;1;4957.40;1.13;0.00;690.26;veh_passenger;;6;559.00
3276.00;1052737789_0;107.85;13.05;1725.00;87.09;1383748132_0;0.20;0.00;tripinfo_veh33739 routing_veh33739;1551.00;veh33739;1;4110.74;0.96;0.00;1325.42;veh_passenger;;19;997.00
3276.00;1218993870_0;155.16;14.56;2638.00;0.86;1042171936#0_0;5.10;0.00;tripinfo_veh54322 routing_veh54322;638.00;veh54322;1;6912.71;1.10;0.00;281.41;veh_passenger;;3;197.00
3277.00;-132070852#1_0;18.84;15.83;458.00;0.74;-319899820#10_0;5.10;0.00;tripinfo_veh9419 routing_veh9419;2819.00;veh9419;1;8661.41;1.17;0.00;2454.83;veh_passenger;;21;2092.00
3277.00;-1043558169#2_0;304.80;11.14;617.00;0.31;-1084651012_0;5.10;11.67;tripinfo_veh12703 routing_veh12703;2660.00;veh12703;1;11987.66;0.84;0.00;1938.67;veh_passenger;;20;1632.00
3277.00;1266177173#2_0;25.06;12.88;2920.00;0.12;-683379586#2_0;5.10;0.00;tripinfo_veh60146 routing_veh60146;357.00;veh60146;1;4035.29;0.96;0.00;182.49;veh_passenger;;2;94.00
3278.00;-218857109#9_0;232.37;28.64;801.00;0.52;-1384583550_0;5.10;14.58;tripinfo_veh16489 routing_veh16489;2477.00;veh16489;1;20221.33;1.05;0.00;1620.72;veh_passenger;;25;1054.00
3278.00;1046565685#1_0;42.10;13.91;1056.00;0.99;-1054406170#3_0;5.10;14.62;tripinfo_veh21732 routing_veh21732;2222.00;veh21732;1;9975.06;1.05;0.00;1733.45;veh_passenger;;64;867.00
3278.00;1049877265#7_0;22.05;13.12;1344.00;0.82;-446711243#1_0;5.10;0.00;tripinfo_veh27668 routing_veh27668;1934.00;veh27668;1;12559.83;1.00;0.00;1340.68;veh_passenger;;13;1117.00
3278.00;-1213512464_0;38.63;11.45;1434.00;0.91;27211046#6_0;5.10;0.00;tripinfo_veh29520 routing_veh29520;1844.00;veh29520;1;6441.03;0.85;0.00;1478.87;veh_passenger;;23;1227.00
3278.00;-319423441#0_0;70.42;13.45;1457.00;0.12;-1386972832_0;5.10;13.91;tripinfo_veh30010 routing_veh30010;1821.00;veh30010;1;26586.46;1.00;0.00;614.93;veh_passenger;;8;191.00
3278.00;-158355520#0_0;47.75;5.96;1648.00;0.28;-1049873936_0;5.10;14.90;tripinfo_veh33941 routing_veh33941;1630.00;veh33941;1;16932.45;1.07;0.00;1008.19;veh_passenger;;13;805.00
3278.00;1385731073_0;86.24;15.71;1753.00;0.23;-1050950551#0_0;5.10;0.00;tripinfo_veh36105 routing_veh36105;1525.00;veh36105;1;25258.93;1.14;0.00;656.70;veh_passenger;;11;243.00
3279.00;-1217029666_0;41.61;13.17;651.00;0.53;924060095#2_0;5.10;0.00;tripinfo_veh13399 routing_veh13399;2628.00;veh13399;1;19448.07;1.01;0.00;1748.86;veh_passenger;;26;1163.00
3279.00;-160317145#1_1;170.02;8.69;1077.00;0.63;-1044700290#0_0;5.10;0.00;tripinfo_veh22172 routing_veh22172;2202.00;veh22172;1;8513.95;1.00;0.00;1783.79;veh_passenger;;29;1401.00
3279.00;-379260361_0;66.44;13.32;1938.00;0.07;-1390396725_0;5.10;13.97;tripinfo_veh39919 routing_veh39919;1341.00;veh39919;1;13249.63;1.01;0.00;765.14;veh_passenger;;3;559.00
3279.00;-722415481#5_0;48.36;13.47;2105.00;0.75;-1071869408_0;5.10;13.17;tripinfo_veh43345 routing_veh43345;1174.00;veh43345;1;12888.05;0.95;0.00;315.49;veh_passenger;;5;178.00
3279.00;1049852878_0;107.41;13.85;2789.00;0.93;1049877273#0_0;5.10;15.15;tripinfo_veh57431 routing_veh57431;490.00;veh57431;1;9881.96;1.09;0.00;105.28;veh_passenger;;3;29.00
3279.00;815459479#30_0;167.61;13.39;2840.00;0.57;815459479#5_1;5.10;0.00;tripinfo_veh58489 routing_veh58489;439.00;veh58489;1;5549.44;0.97;0.00;25.28;veh_passenger;;0;0.00
3280.00;1046119821_0;223.78;14.06;3006.00;3.84;-221202411#17_0;5.10;0.00;tripinfo_veh61841 routing_veh61841;274.00;veh61841;1;2577.25;1.09;0.00;170.64;veh_passenger;;1;135.00
3281.00;-1218977918_0;106.61;14.19;476.00;0.44;-1389000236_0;5.10;7.31;tripinfo_veh9796 routing_veh9796;2805.00;veh9796;1;5259.96;1.06;0.00;2546.20;veh_passenger;;35;1958.00
3281.00;-1055098864#1_0;45.69;12.43;1044.00;0.88;-1051093567_0;5.10;12.66;tripinfo_veh21487 routing_veh21487;2237.00;veh21487;1;12628.43;0.91;0.00;1679.84;veh_passenger;;33;1384.00
3281.00;1378564024_0;185.23;11.92;1505.00;0.69;-1055621024_0;5.10;12.18;tripinfo_veh30987 routing_veh30987;1776.00;veh30987;1;29762.91;0.88;0.00;396.30;veh_passenger;;6;213.00
3281.00;1383922340#2_0;87.01;25.81;2039.00;0.44;-695574554#1_0;5.10;12.93;tripinfo_veh41992 routing_veh41992;1242.00;veh41992;1;15541.94;0.93;0.00;493.18;veh_passenger;;7;244.00
3282.00;898458136_0;40.23;12.77;874.00;0.55;1386461682#0_0;4.45;0.00;tripinfo_veh17992 routing_veh17992;2408.00;veh17992;1;7814.25;0.98;0.00;2072.20;veh_passenger;;25;1614.00
3282.00;-170212181#4_0;127.64;28.69;2519.00;0.70;219906746#0_1;5.10;0.00;tripinfo_veh51874 routing_veh51874;763.00;veh51874;1;16325.62;1.04;0.00;138.18;veh_passenger;;0;0.00
3282.00;1385710910_0;210.38;12.17;2821.00;0.16;-1391554688#1_0;5.10;13.30;tripinfo_veh58106 routing_veh58106;461.00;veh58106;1;8346.02;0.96;0.00;52.38;veh_passenger;;1;11.00
3283.00;1071865179#1_0;87.62;13.88;1226.00;0.98;-1055069113_0;5.10;13.98;tripinfo_veh25234 routing_veh25234;2057.00;veh25234;1;13348.80;1.01;0.00;1214.93;veh_passenger;;19;858.00
